Order_ID,Order Date-Time,Order_Priority,Cost
24066,4/13/2012-14:4:27,HIGH,Rs 1
24162,8/22/2009-5:31:2,NOT SPECIFIED,Rs 86
24384,3/26/2011-9:28:50,MEDIUM,Rs 99
24448,2/6/2012-4:55:44,HIGH,Rs 19
24452,5/7/2009-8:30:48,HIGH,Rs 11
24544,1/26/2009-19:18:49,HIGH,Rs 46
24865,3/19/2012-5:43:19,HIGH,Rs 411
24902,5/26/2010-23:1:21,HIGH,Rs 38
25348,5/9/2012-10:36:54,CRITICAL,Rs 27
25350,12/3/2010-8:38:23,NOT SPECIFIED,Rs 31
25541,1/13/2009-1:45:32,LOW,Rs 9
25601,1/5/2009-16:10:33,MEDIUM,Rs 42
25828,11/23/2010-3:42:50,NOT SPECIFIED,Rs 66
26176,11/19/2011-10:42:5,HIGH,Rs 611
26337,11/7/2009-20:21:23,CRITICAL,Rs 711
26503,4/21/2011-15:20:53,MEDIUM,Rs 38
26657,9/29/2012-23:2:54,MEDIUM,Rs 6
26787,9/19/2011-4:52:35,HIGH,Rs 74
26919,12/10/2012-16:17:43,LOW,Rs 7
26945,2/5/2009-12:41:38,CRITICAL,Rs 66
27364,5/20/2011-3:21:45,MEDIUM,Rs 1
27460,5/12/2009-23:6:19,NOT SPECIFIED,Rs 87
27717,10/26/2011-11:21:23,CRITICAL,Rs 57
27936,7/7/2011-18:32:7,HIGH,Rs 59
28228,7/11/2012-3:9:41,NOT SPECIFIED,Rs 3
28259,11/4/2009-7:28:1,HIGH,Rs 13
28419,10/31/2009-10:48:57,LOW,Rs 64
28614,10/19/2009-10:27:4,CRITICAL,Rs 67
28741,2/28/2011-8:4:18,NOT SPECIFIED,Rs 42
28769,8/28/2010-13:29:40,LOW,Rs 67
28928,4/30/2010-13:47:54,LOW,Rs 3
29058,1/3/2010-8:49:4,HIGH,Rs 811
29127,3/31/2009-8:9:6,CRITICAL,Rs 1
29191,6/28/2012-5:38:25,MEDIUM,Rs 611
29249,6/13/2011-3:43:37,LOW,Rs 511
29347,8/12/2012-7:43:35,MEDIUM,Rs 8
29478,4/9/2010-12:14:33,HIGH,Rs 88
29991,10/5/2012-19:49:2,LOW,Rs 45
30853,7/27/2011-15:54:38,MEDIUM,Rs 311
30886,5/12/2012-5:49:41,LOW,Rs 4
31042,11/19/2012-11:48:29,MEDIUM,Rs 78
31078,2/10/2009-1:10:40,CRITICAL,Rs 33
31493,10/17/2009-16:19:6,HIGH,Rs 12
31555,1/4/2012-1:30:27,CRITICAL,Rs 89
31744,9/9/2012-19:49:1,MEDIUM,Rs 15
31842,7/16/2010-8:22:54,MEDIUM,Rs 75
31910,10/29/2009-14:50:52,MEDIUM,Rs 4
32519,10/8/2010-8:55:47,LOW,Rs 39
32647,11/18/2011-6:7:18,HIGH,Rs 11
32966,1/26/2012-4:30:42,LOW,Rs 25
33218,1/6/2010-11:18:31,NOT SPECIFIED,Rs 85
33285,1/19/2012-8:12:45,HIGH,Rs 98
33479,9/18/2012-12:21:55,CRITICAL,Rs 311
33537,8/13/2010-20:25:49,MEDIUM,Rs 13
33569,8/28/2009-18:52:1,LOW,Rs 97
33571,10/11/2011-14:46:5,MEDIUM,Rs 44
33637,11/24/2012-14:33:58,LOW,Rs 44
33670,4/27/2012-15:58:17,HIGH,Rs 94
33794,2/22/2011-2:53:33,CRITICAL,Rs 77
33857,4/29/2010-7:23:8,CRITICAL,Rs 69
34400,12/24/2012-17:43:50,LOW,Rs 54
34407,7/31/2010-9:41:9,LOW,Rs 85
34432,4/7/2009-8:35:48,NOT SPECIFIED,Rs 91
34497,3/10/2009-2:8:44,MEDIUM,Rs 38
34498,2/15/2009-15:4:3,LOW,Rs 111
35045,4/2/2012-23:2:3,MEDIUM,Rs 16
35265,11/29/2010-11:59:1,NOT SPECIFIED,Rs 7
35461,6/1/2009-5:55:6,CRITICAL,Rs 23
35590,12/2/2012-15:4:35,CRITICAL,Rs 31
35687,11/18/2011-19:24:22,NOT SPECIFIED,Rs 75
35776,2/4/2009-10:54:28,MEDIUM,Rs 911
35782,8/5/2011-7:21:32,LOW,Rs 88
35813,4/21/2009-3:34:13,CRITICAL,Rs 32
36003,10/31/2010-11:51:23,MEDIUM,Rs 24
36102,5/20/2010-7:55:33,NOT SPECIFIED,Rs 311
36295,9/4/2010-8:25:24,MEDIUM,Rs 811
36323,10/18/2010-1:58:23,HIGH,Rs 73
36354,6/5/2012-19:29:55,MEDIUM,Rs 87
36512,3/28/2012-10:23:51,NOT SPECIFIED,Rs 6
36932,7/7/2009-2:42:36,LOW,Rs 74
37025,11/10/2009-5:2:35,HIGH,Rs 1
37124,3/30/2012-18:12:11,LOW,Rs 4
37696,7/9/2009-14:42:53,NOT SPECIFIED,Rs 911
37702,6/10/2011-4:22:36,NOT SPECIFIED,Rs 5
37794,3/24/2009-2:52:48,LOW,Rs 85
37987,7/3/2009-8:4:9,HIGH,Rs 511
38340,1/20/2009-17:25:9,CRITICAL,Rs 92
38786,6/18/2011-13:9:38,MEDIUM,Rs 68
38852,11/1/2009-23:44:56,NOT SPECIFIED,Rs 5
39008,4/28/2011-8:20:52,NOT SPECIFIED,Rs 46
39331,9/13/2011-14:41:12,HIGH,Rs 38
39399,12/17/2012-8:25:5,MEDIUM,Rs 51
39876,4/13/2012-18:17:16,HIGH,Rs 18
40032,11/30/2012-2:35:1,LOW,Rs 23
40261,11/4/2009-16:1:34,CRITICAL,Rs 96
40706,1/21/2012-10:33:50,MEDIUM,Rs 23
40708,10/12/2009-7:56:59,NOT SPECIFIED,Rs 711
40964,5/23/2011-4:48:58,CRITICAL,Rs 25
42243,3/11/2012-13:46:21,MEDIUM,Rs 69
42437,3/5/2012-4:35:2,CRITICAL,Rs 94
42887,6/10/2012-2:15:58,MEDIUM,Rs 59
43137,2/26/2011-15:4:53,HIGH,Rs 43
43554,10/30/2009-7:15:58,CRITICAL,Rs 67
43782,11/13/2010-11:49:36,MEDIUM,Rs 86
43904,5/1/2010-21:28:20,NOT SPECIFIED,Rs 18
43906,2/8/2012-23:37:50,HIGH,Rs 76
44064,3/3/2010-9:11:17,MEDIUM,Rs 75
44224,8/9/2010-16:52:38,HIGH,Rs 53
44325,2/10/2009-2:49:44,MEDIUM,Rs 87
44422,4/13/2012-6:34:49,MEDIUM,Rs 28
44609,6/18/2011-4:35:2,LOW,Rs 65
44935,11/17/2010-1:55:55,HIGH,Rs 61
45127,12/30/2012-22:1:6,MEDIUM,Rs 23
45413,6/8/2010-3:2:44,HIGH,Rs 2
45571,9/23/2012-10:7:31,MEDIUM,Rs 45
45575,4/12/2012-17:13:22,CRITICAL,Rs 68
45794,9/24/2011-21:18:28,CRITICAL,Rs 56
45860,8/12/2012-1:36:41,LOW,Rs 68
46021,3/2/2009-16:25:22,HIGH,Rs 98
46147,1/15/2011-7:39:18,CRITICAL,Rs 72
46211,6/11/2010-1:6:8,LOW,Rs 73
46241,3/14/2009-11:9:7,NOT SPECIFIED,Rs 77
46244,7/2/2009-7:47:27,MEDIUM,Rs 53
46305,7/30/2011-3:44:33,LOW,Rs 46
46372,2/26/2011-21:6:19,HIGH,Rs 95
46656,7/16/2009-23:58:15,HIGH,Rs 14
46721,9/13/2009-22:45:42,MEDIUM,Rs 66
46852,1/28/2012-12:37:30,NOT SPECIFIED,Rs 63
46949,3/7/2010-4:2:42,HIGH,Rs 19
46951,11/17/2011-21:56:12,CRITICAL,Rs 44
47075,10/17/2011-13:36:13,MEDIUM,Rs 9
47399,8/1/2012-10:55:7,LOW,Rs 17
47493,2/11/2009-4:13:24,CRITICAL,Rs 43
47777,11/25/2012-8:10:11,LOW,Rs 4
47844,12/12/2010-4:24:28,CRITICAL,Rs 4
47941,8/8/2009-17:19:17,HIGH,Rs 611
48423,10/31/2012-9:26:52,HIGH,Rs 47
48837,7/18/2011-13:10:51,NOT SPECIFIED,Rs 211
48993,5/31/2012-20:56:55,LOW,Rs 73
49123,2/25/2009-16:8:27,HIGH,Rs 87
49220,8/13/2011-12:20:5,CRITICAL,Rs 14
49409,8/16/2011-20:46:20,HIGH,Rs 65
49479,7/27/2011-2:34:31,MEDIUM,Rs 211
49600,3/7/2011-1:49:58,LOW,Rs 79
50242,7/19/2010-7:5:40,NOT SPECIFIED,Rs 48
50275,12/5/2009-22:36:29,MEDIUM,Rs 43
50403,5/12/2012-8:31:48,NOT SPECIFIED,Rs 411
50405,7/2/2011-10:41:8,MEDIUM,Rs 67
50464,9/27/2011-18:13:24,CRITICAL,Rs 12
50465,3/11/2011-13:7:26,MEDIUM,Rs 64
50469,6/19/2010-3:50:36,NOT SPECIFIED,Rs 59
50789,3/12/2011-21:34:41,NOT SPECIFIED,Rs 88
51044,1/18/2012-2:36:56,LOW,Rs 95
51302,8/24/2011-20:28:50,NOT SPECIFIED,Rs 111
51392,11/12/2009-2:47:36,MEDIUM,Rs 59
51650,6/1/2011-20:28:44,HIGH,Rs 24
51652,4/9/2011-11:30:9,NOT SPECIFIED,Rs 93
51876,3/6/2012-21:58:33,CRITICAL,Rs 54
52070,12/1/2009-1:32:2,NOT SPECIFIED,Rs 411
52160,7/3/2011-15:3:35,CRITICAL,Rs 69
52258,2/10/2009-20:10:17,LOW,Rs 42
52608,1/21/2009-12:33:2,LOW,Rs 29
52640,1/1/2011-15:10:49,MEDIUM,Rs 511
53412,9/15/2009-8:18:35,CRITICAL,Rs 92
53568,6/28/2010-17:22:32,MEDIUM,Rs 36
53956,8/8/2011-18:32:44,HIGH,Rs 55
54371,2/15/2012-11:31:11,NOT SPECIFIED,Rs 56
54436,9/19/2009-23:56:29,HIGH,Rs 14
54464,9/1/2009-13:27:41,HIGH,Rs 59
54468,12/14/2009-14:48:22,HIGH,Rs 3
54819,10/10/2009-6:23:10,LOW,Rs 53
54882,2/6/2011-5:28:26,CRITICAL,Rs 53
55042,12/8/2011-5:8:9,HIGH,Rs 96
55046,4/13/2009-2:56:19,CRITICAL,Rs 66
55297,10/19/2010-6:33:36,MEDIUM,Rs 78
55360,1/22/2009-4:34:10,MEDIUM,Rs 54
55623,10/5/2012-20:57:24,CRITICAL,Rs 99
55650,10/21/2011-19:39:34,LOW,Rs 26
55651,3/7/2012-21:42:55,MEDIUM,Rs 16
56322,9/30/2011-21:33:23,MEDIUM,Rs 111
56608,11/18/2009-15:48:37,CRITICAL,Rs 26
56612,7/22/2009-22:1:54,HIGH,Rs 28
56835,2/20/2010-1:25:8,NOT SPECIFIED,Rs 69
57058,5/9/2012-5:36:27,MEDIUM,Rs 12
57506,2/13/2009-7:6:26,MEDIUM,Rs 46
57574,7/23/2012-9:17:32,CRITICAL,Rs 34
57602,5/17/2012-14:48:55,LOW,Rs 16
57921,8/18/2010-8:9:32,MEDIUM,Rs 2
57958,2/28/2009-15:11:30,CRITICAL,Rs 87
58086,3/10/2011-21:2:38,MEDIUM,Rs 57
58182,2/20/2009-10:31:13,HIGH,Rs 42
58342,4/1/2011-20:23:38,HIGH,Rs 12
59174,1/1/2010-14:46:6,MEDIUM,Rs 99
59361,8/29/2012-20:16:9,HIGH,Rs 611
59365,12/7/2009-11:11:50,MEDIUM,Rs 611
59492,10/31/2012-1:39:33,NOT SPECIFIED,Rs 87
59684,12/29/2010-12:55:19,MEDIUM,Rs 97
512,5/19/2011-14:28:10,LOW,Rs 32
1287,7/4/2009-17:50:10,HIGH,Rs 1
1895,5/29/2009-19:42:44,MEDIUM,Rs 75
2023,5/5/2012-7:4:6,LOW,Rs 71
2593,9/3/2010-13:13:48,HIGH,Rs 54
3461,1/30/2010-2:16:56,CRITICAL,Rs 32
3554,6/16/2011-9:5:27,LOW,Rs 78
4166,2/27/2010-13:40:42,LOW,Rs 48
5059,11/9/2010-12:40:50,HIGH,Rs 37
5254,7/25/2012-2:57:30,NOT SPECIFIED,Rs 35
5575,7/23/2011-21:45:6,LOW,Rs 43
5954,12/2/2012-19:2:39,CRITICAL,Rs 3
6018,8/18/2012-7:40:53,LOW,Rs 11
6336,8/28/2011-6:4:59,HIGH,Rs 66
7559,10/12/2010-20:59:24,CRITICAL,Rs 35
8070,1/28/2012-12:18:52,MEDIUM,Rs 53
8259,4/18/2009-12:2:36,MEDIUM,Rs 28
8642,1/16/2010-18:39:57,HIGH,Rs 32
8803,12/20/2012-3:54:39,NOT SPECIFIED,Rs 87
9383,3/16/2009-14:4:37,NOT SPECIFIED,Rs 11
10278,9/12/2011-2:31:41,LOW,Rs 11
10949,3/30/2009-15:44:39,MEDIUM,Rs 23
11335,10/21/2009-6:22:35,HIGH,Rs 73
13127,7/31/2010-13:34:36,MEDIUM,Rs 41
14978,5/27/2010-3:58:10,CRITICAL,Rs 62
15751,8/15/2009-18:23:34,CRITICAL,Rs 71
15815,5/1/2009-7:53:53,CRITICAL,Rs 77
16737,6/20/2011-3:35:44,NOT SPECIFIED,Rs 96
17124,10/25/2009-20:16:39,CRITICAL,Rs 211
17666,9/8/2010-12:33:15,MEDIUM,Rs 73
19075,9/26/2009-1:46:16,CRITICAL,Rs 5
21220,12/22/2012-13:54:9,NOT SPECIFIED,Rs 85
21600,4/4/2010-13:2:7,LOW,Rs 64
22117,8/12/2010-18:12:44,CRITICAL,Rs 35
22211,10/3/2011-1:2:41,NOT SPECIFIED,Rs 94
22404,11/16/2010-3:20:39,LOW,Rs 76
23362,8/27/2010-13:16:23,MEDIUM,Rs 82
23399,12/29/2010-17:51:51,HIGH,Rs 69
23781,10/31/2011-21:13:28,CRITICAL,Rs 72
23812,7/27/2012-9:20:23,CRITICAL,Rs 46
24199,6/16/2009-2:7:11,CRITICAL,Rs 42
25155,1/20/2010-8:15:56,LOW,Rs 85
26084,10/16/2012-14:7:28,LOW,Rs 73
26146,10/11/2009-7:21:53,LOW,Rs 75
26529,1/28/2011-9:9:21,LOW,Rs 74
26693,8/21/2010-7:56:54,MEDIUM,Rs 86
26951,4/8/2010-19:58:23,NOT SPECIFIED,Rs 18
27141,2/4/2010-19:58:49,NOT SPECIFIED,Rs 32
27302,9/12/2012-17:40:5,LOW,Rs 811
27426,2/23/2010-14:58:30,LOW,Rs 83
27810,1/28/2010-16:50:22,HIGH,Rs 25
28674,8/15/2011-19:49:28,HIGH,Rs 48
28742,4/29/2012-3:12:44,LOW,Rs 65
28772,2/6/2009-16:25:31,HIGH,Rs 58
29152,7/23/2011-19:19:59,LOW,Rs 74
29639,4/17/2011-11:27:43,CRITICAL,Rs 37
30407,4/17/2009-13:45:57,LOW,Rs 3
31175,9/26/2009-19:27:32,CRITICAL,Rs 711
32455,9/23/2010-20:55:14,HIGH,Rs 59
32484,2/4/2011-5:45:55,NOT SPECIFIED,Rs 12
34402,5/2/2010-12:19:50,HIGH,Rs 52
34723,12/9/2012-1:43:28,MEDIUM,Rs 85
34757,5/28/2012-3:13:27,HIGH,Rs 81
34913,11/22/2011-9:55:57,MEDIUM,Rs 45
35136,10/8/2009-19:23:48,CRITICAL,Rs 22
35299,8/10/2012-1:20:40,NOT SPECIFIED,Rs 25
36676,8/25/2011-19:47:43,NOT SPECIFIED,Rs 311
36708,9/19/2011-23:3:32,NOT SPECIFIED,Rs 68
36835,10/20/2009-20:30:31,CRITICAL,Rs 7
37127,10/2/2010-17:43:14,HIGH,Rs 68
37667,12/2/2011-18:30:7,HIGH,Rs 71
37825,7/22/2009-5:22:54,LOW,Rs 26
37861,12/28/2011-14:47:23,NOT SPECIFIED,Rs 63
37926,9/8/2009-21:10:19,CRITICAL,Rs 79
38304,3/22/2011-5:10:34,HIGH,Rs 13
38978,8/3/2009-17:14:22,LOW,Rs 811
39267,1/18/2010-14:5:59,HIGH,Rs 22
40772,2/13/2012-8:45:34,CRITICAL,Rs 47
40928,9/12/2009-2:15:34,LOW,Rs 54
41216,7/1/2009-7:40:15,NOT SPECIFIED,Rs 5
42310,7/21/2009-11:3:20,CRITICAL,Rs 98
42403,6/20/2009-14:46:31,NOT SPECIFIED,Rs 85
43138,3/14/2012-20:14:26,LOW,Rs 4
43206,8/23/2009-3:47:28,MEDIUM,Rs 58
43207,6/9/2010-17:19:55,LOW,Rs 85
43650,3/23/2009-17:52:17,NOT SPECIFIED,Rs 99
44290,3/21/2010-8:29:20,MEDIUM,Rs 65
44613,8/30/2010-6:25:32,HIGH,Rs 15
44965,10/2/2011-2:38:13,LOW,Rs 611
45733,12/6/2010-13:5:57,CRITICAL,Rs 25
45893,5/26/2011-19:4:47,HIGH,Rs 79
46113,12/2/2009-9:19:24,NOT SPECIFIED,Rs 24
46311,7/25/2011-21:31:14,HIGH,Rs 18
47398,6/17/2011-2:49:10,MEDIUM,Rs 82
47554,3/13/2010-16:18:41,LOW,Rs 36
49346,5/5/2011-2:54:14,NOT SPECIFIED,Rs 38
49735,9/23/2009-9:21:51,NOT SPECIFIED,Rs 1
50087,5/15/2010-23:31:37,NOT SPECIFIED,Rs 24
50466,6/28/2012-22:52:54,CRITICAL,Rs 68
50501,5/29/2009-5:25:49,HIGH,Rs 31
50818,10/6/2012-21:28:14,MEDIUM,Rs 45
50852,6/12/2011-6:33:58,MEDIUM,Rs 54
52068,1/13/2012-7:56:41,NOT SPECIFIED,Rs 86
52641,10/8/2010-13:20:5,NOT SPECIFIED,Rs 96
53378,7/13/2012-9:20:31,MEDIUM,Rs 33
55136,10/9/2010-3:32:2,CRITICAL,Rs 25
55655,9/24/2012-10:55:34,LOW,Rs 29
55750,8/27/2010-14:22:1,CRITICAL,Rs 61
56064,10/29/2009-8:24:23,MEDIUM,Rs 89
56804,3/27/2011-2:42:32,CRITICAL,Rs 77
57157,2/26/2012-21:24:12,CRITICAL,Rs 5
58053,1/8/2010-12:9:10,MEDIUM,Rs 21
58116,3/28/2009-14:8:27,CRITICAL,Rs 43
58181,10/7/2012-5:32:51,NOT SPECIFIED,Rs 22
58308,5/21/2010-22:50:4,NOT SPECIFIED,Rs 211
58339,6/13/2009-1:5:18,HIGH,Rs 92
58883,8/12/2012-14:2:55,LOW,Rs 24
59777,12/12/2010-17:6:45,HIGH,Rs 66
548,9/20/2009-18:43:14,CRITICAL,Rs 92
771,6/16/2011-4:18:42,CRITICAL,Rs 59
2086,10/18/2009-14:22:2,CRITICAL,Rs 66
6560,1/4/2011-2:1:3,LOW,Rs 44
7105,6/21/2010-9:16:1,LOW,Rs 94
7776,3/14/2009-16:35:32,MEDIUM,Rs 16
8450,4/13/2012-6:36:48,NOT SPECIFIED,Rs 711
16164,1/3/2012-20:28:8,LOW,Rs 9
18789,3/16/2011-5:48:50,HIGH,Rs 69
19105,10/28/2009-12:9:15,HIGH,Rs 17
19136,8/4/2010-13:11:18,NOT SPECIFIED,Rs 72
19206,3/30/2010-4:9:1,LOW,Rs 28
19654,1/9/2011-14:8:46,HIGH,Rs 36
20037,1/10/2009-21:9:33,LOW,Rs 4
20549,1/12/2009-14:17:20,NOT SPECIFIED,Rs 15
20832,7/30/2010-19:54:36,NOT SPECIFIED,Rs 45
22887,11/18/2010-21:39:32,NOT SPECIFIED,Rs 18
23936,12/17/2009-16:27:32,MEDIUM,Rs 65
24326,9/29/2011-3:25:37,CRITICAL,Rs 12
25926,11/20/2009-5:49:36,HIGH,Rs 52
27687,4/22/2010-4:54:8,MEDIUM,Rs 48
27776,5/4/2010-13:41:52,LOW,Rs 56
27813,1/12/2009-6:29:36,MEDIUM,Rs 48
28256,2/23/2009-22:52:15,HIGH,Rs 38
28550,3/20/2011-20:47:9,NOT SPECIFIED,Rs 27
30374,3/21/2010-8:28:59,CRITICAL,Rs 77
30564,2/26/2009-10:56:25,CRITICAL,Rs 43
31620,8/11/2011-18:30:7,CRITICAL,Rs 111
31780,1/29/2010-15:36:21,MEDIUM,Rs 13
31876,5/7/2011-9:24:34,HIGH,Rs 86
32356,10/10/2012-2:20:5,NOT SPECIFIED,Rs 55
33473,1/4/2011-3:24:29,LOW,Rs 2
35043,7/19/2010-1:28:57,NOT SPECIFIED,Rs 75
37603,11/24/2010-16:33:2,MEDIUM,Rs 811
38561,8/30/2011-3:24:30,CRITICAL,Rs 83
40547,7/9/2009-17:18:36,CRITICAL,Rs 73
40611,3/28/2012-19:20:13,NOT SPECIFIED,Rs 15
40901,7/29/2012-7:57:23,MEDIUM,Rs 7
41634,12/8/2012-1:34:49,NOT SPECIFIED,Rs 13
41956,12/12/2011-7:29:39,MEDIUM,Rs 111
44646,1/4/2012-23:36:44,LOW,Rs 55
45825,10/7/2012-15:22:1,MEDIUM,Rs 21
47232,8/17/2010-23:4:18,NOT SPECIFIED,Rs 9
49344,12/30/2012-16:30:56,LOW,Rs 51
49351,3/30/2012-6:15:36,LOW,Rs 61
49511,4/20/2009-15:48:48,HIGH,Rs 68
52419,9/18/2012-22:22:14,HIGH,Rs 911
53029,7/27/2009-20:9:18,LOW,Rs 61
54786,1/11/2012-14:41:41,NOT SPECIFIED,Rs 96
55362,4/20/2011-6:6:51,HIGH,Rs 41
56099,10/5/2010-10:25:48,LOW,Rs 94
56516,8/3/2009-8:20:15,MEDIUM,Rs 41
59556,12/15/2009-23:13:3,NOT SPECIFIED,Rs 93
59779,5/17/2009-15:52:12,LOW,Rs 411
1217,4/25/2012-11:16:8,NOT SPECIFIED,Rs 69
1666,10/17/2011-2:53:21,CRITICAL,Rs 83
1829,5/7/2009-15:53:5,HIGH,Rs 27
3202,12/23/2012-17:36:26,LOW,Rs 7
4871,6/11/2011-8:29:8,CRITICAL,Rs 75
6211,11/23/2009-22:30:41,CRITICAL,Rs 51
7363,11/9/2010-8:19:56,MEDIUM,Rs 23
8133,2/26/2011-1:8:21,MEDIUM,Rs 6
8416,8/6/2010-15:18:31,LOW,Rs 62
8802,1/31/2011-3:28:25,MEDIUM,Rs 41
9637,1/3/2009-17:54:57,LOW,Rs 23
9671,9/12/2011-21:57:52,HIGH,Rs 8
9957,11/30/2010-5:19:17,NOT SPECIFIED,Rs 81
10567,3/29/2012-11:41:6,HIGH,Rs 43
12613,4/10/2010-4:5:37,MEDIUM,Rs 11
12711,2/19/2012-4:13:56,CRITICAL,Rs 27
13543,8/8/2012-4:42:48,MEDIUM,Rs 31
17924,8/26/2011-1:4:29,CRITICAL,Rs 26
18374,9/30/2012-13:27:16,LOW,Rs 12
21638,4/16/2012-22:14:13,HIGH,Rs 29
22407,11/17/2009-6:35:25,NOT SPECIFIED,Rs 48
25314,2/24/2012-16:47:26,HIGH,Rs 85
25574,3/12/2009-15:29:46,NOT SPECIFIED,Rs 94
26310,7/29/2012-4:17:25,NOT SPECIFIED,Rs 67
27616,7/30/2012-6:39:53,LOW,Rs 7
29539,4/23/2011-2:15:19,HIGH,Rs 7
31106,2/16/2012-6:13:27,LOW,Rs 26
31140,2/1/2011-11:52:18,CRITICAL,Rs 19
31170,1/27/2012-7:43:36,MEDIUM,Rs 22
31520,11/28/2011-9:9:52,HIGH,Rs 29
34663,7/6/2011-12:11:34,NOT SPECIFIED,Rs 74
35842,5/24/2012-7:8:39,HIGH,Rs 44
36131,5/17/2009-5:8:40,HIGH,Rs 911
36992,12/7/2009-10:5:46,MEDIUM,Rs 33
38596,4/2/2010-3:21:34,MEDIUM,Rs 46
39143,4/6/2012-12:38:34,NOT SPECIFIED,Rs 64
41186,11/22/2010-8:41:54,HIGH,Rs 39
43493,5/10/2012-15:10:4,HIGH,Rs 63
43555,7/3/2012-4:43:59,MEDIUM,Rs 711
44452,12/9/2011-19:47:48,NOT SPECIFIED,Rs 6
45506,12/26/2011-15:22:36,LOW,Rs 94
45767,7/10/2012-14:21:40,HIGH,Rs 17
45986,12/25/2009-16:19:50,LOW,Rs 4
46881,10/6/2009-1:16:15,CRITICAL,Rs 35
46979,7/16/2012-15:25:13,LOW,Rs 29
47040,8/16/2010-7:29:39,HIGH,Rs 63
48391,10/29/2010-7:30:57,NOT SPECIFIED,Rs 42
53350,6/14/2009-22:23:40,NOT SPECIFIED,Rs 74
55648,9/9/2009-8:32:9,CRITICAL,Rs 22
55686,3/25/2011-15:50:3,CRITICAL,Rs 63
55847,7/20/2009-4:25:39,NOT SPECIFIED,Rs 17
56197,5/11/2009-8:34:42,HIGH,Rs 86
56548,9/5/2012-17:30:39,MEDIUM,Rs 92
59232,1/5/2009-7:40:54,HIGH,Rs 15
59939,9/1/2010-17:54:11,MEDIUM,Rs 51
59973,11/15/2011-21:16:19,LOW,Rs 8
2563,11/18/2010-14:1:10,NOT SPECIFIED,Rs 49
2759,11/24/2010-1:51:1,NOT SPECIFIED,Rs 611
5350,10/9/2010-18:52:51,LOW,Rs 2
11777,12/25/2009-6:51:59,LOW,Rs 37
12420,12/26/2010-21:44:10,MEDIUM,Rs 44
12611,10/15/2011-13:19:40,MEDIUM,Rs 2
12676,1/15/2009-7:17:20,HIGH,Rs 99
12871,10/4/2011-20:27:36,NOT SPECIFIED,Rs 95
15040,12/4/2009-12:20:27,LOW,Rs 57
15491,1/18/2012-17:27:45,MEDIUM,Rs 69
17028,10/15/2009-7:30:31,HIGH,Rs 89
17859,5/26/2010-17:24:30,CRITICAL,Rs 91
18340,6/17/2011-5:38:23,MEDIUM,Rs 38
20704,2/10/2010-3:1:46,LOW,Rs 82
21477,5/21/2011-10:47:14,LOW,Rs 99
21602,7/1/2009-11:47:58,CRITICAL,Rs 42
26758,5/23/2009-17:21:40,NOT SPECIFIED,Rs 32
28291,3/4/2009-22:44:46,CRITICAL,Rs 9
28455,5/30/2010-4:43:20,MEDIUM,Rs 71
28963,12/4/2011-22:3:17,NOT SPECIFIED,Rs 84
29216,12/29/2012-20:13:42,CRITICAL,Rs 62
30405,4/28/2012-9:23:9,LOW,Rs 11
30976,10/24/2012-22:36:50,HIGH,Rs 14
33220,4/15/2009-11:41:46,NOT SPECIFIED,Rs 93
33701,10/1/2009-3:4:27,MEDIUM,Rs 33
33793,6/27/2012-22:45:31,CRITICAL,Rs 811
34499,7/18/2010-7:28:17,MEDIUM,Rs 32
35040,4/18/2012-15:3:13,NOT SPECIFIED,Rs 11
35238,4/28/2011-14:8:7,LOW,Rs 39
35399,1/21/2011-9:56:50,LOW,Rs 75
35910,11/24/2010-8:21:19,HIGH,Rs 8
38118,4/18/2011-10:44:21,NOT SPECIFIED,Rs 81
42886,1/8/2012-1:48:24,MEDIUM,Rs 73
43620,1/17/2009-1:48:45,MEDIUM,Rs 79
43936,3/13/2010-11:45:22,CRITICAL,Rs 7
46018,8/11/2009-10:47:18,MEDIUM,Rs 64
48327,8/10/2009-14:41:7,NOT SPECIFIED,Rs 35
48448,11/16/2012-9:19:33,LOW,Rs 58
48544,5/16/2011-8:36:30,HIGH,Rs 18
48900,3/22/2009-23:40:18,NOT SPECIFIED,Rs 78
49319,8/25/2011-21:29:56,LOW,Rs 69
49638,8/7/2010-3:55:53,MEDIUM,Rs 811
50055,10/18/2012-13:49:10,MEDIUM,Rs 51
51360,6/20/2011-11:17:19,MEDIUM,Rs 1
52672,1/8/2011-20:46:15,LOW,Rs 99
52867,8/13/2009-16:42:35,HIGH,Rs 6
54176,6/27/2011-1:33:38,NOT SPECIFIED,Rs 64
55171,10/26/2012-13:11:46,HIGH,Rs 63
55683,7/15/2012-4:24:26,HIGH,Rs 16
58147,5/18/2009-13:42:55,HIGH,Rs 5
59456,1/8/2012-9:30:26,LOW,Rs 14
59591,10/9/2009-17:22:58,NOT SPECIFIED,Rs 89
59879,3/9/2009-14:13:33,NOT SPECIFIED,Rs 96
32,7/15/2011-3:52:41,HIGH,Rs 41
69,6/3/2009-9:43:3,NOT SPECIFIED,Rs 71
324,3/19/2012-15:40:59,CRITICAL,Rs 411
1317,5/18/2011-16:37:55,HIGH,Rs 82
1604,7/16/2010-23:40:5,LOW,Rs 27
2144,3/28/2009-21:11:1,MEDIUM,Rs 1
2757,7/19/2011-3:39:12,HIGH,Rs 45
3012,5/4/2010-23:16:14,CRITICAL,Rs 25
